file_id,car,is_faulty,elev_mean,elev_load_stratified,elev_p90,elev_persistence,setpoint_error,load_sensitivity,capacity_shortfall,pulldown_rate,greybox_cool_rate,elev_trend,cusum_fraction,full_demand_frac,circuit_asym_lift,circuit_asym_high,circuit_asym_ratio,suction_excursion,lift_deficit,compressor_duty,compressor_cycling,integrity_loss,_cusum_detected,_cusum_onset_day,_cusum_peak,_greybox_r2,_greybox_ua_over_c,_integrity_events,_suction_sd,_weakest_lift
acv_case_03.xlsx,07,0,-0.04934290581650037,-0.050644771925167,0.5,0.16569398629789395,0.32684351423704067,-0.014123570901219896,0.0337985541058232,-18.000000000000256,,-0.04547282642028021,0.0,0.0,,,,,,,,0.0,0.0,,2.1086206896551727,0.0012738147943167633,-0.13828041189723383,0.0,,
acv_case_03.xlsx,08,0,-0.03188807663221578,-0.0318866566020033,0.5,0.27284646650059,0.28327451474665993,-0.006828927102952885,0.025576027435066272,-18.000000000000256,,0.059697727752193265,0.0,0.0,,,,,,,,0.0,0.0,,4.154347826086957,0.003112233612474702,0.03724972567856501,0.0,,
acv_case_04.xlsx,01,1,0.22421699678017368,0.24099872402451275,1.0,0.4139856169568509,-0.07459196102314251,0.0715390101202605,-0.015851439690114506,-12.000000000000597,,-0.20298645095193205,0.7158670095249773,0.36311814859926916,0.07894736842105263,0.010471204188481676,1.4561403508771935,0.24390243902439024,0.05762951339293837,0.6815590742996346,3.4436358643416174,0.0,1.0,1.0156342066498316,41.45053508905541,0.009937732537103394,0.32905280621054867,0.0,101.48009379430646,1395.5239500872133
acv_case_04.xlsx,02,0,-0.06301667532712929,-0.053114995426454724,1.0,0.22669232935874567,-0.17820706593614208,0.07766704373199652,-0.029158001996763643,-23.999999999999915,,-0.240269605223603,0.6689383686367563,0.7330436425467599,0.013071895424836602,0.010050251256281407,0.05383022774327095,0.13043478260869565,0.018646481584182695,0.8665218212733798,1.2192777701496635,0.0,1.0,1.1822337962962963,18.008676654182274,0.01156500492903545,0.4189428002836648,0.0,107.28216394409365,1453.2525773195875
acv_case_04.xlsx,03,0,-0.4283819000236911,-0.4528750708425756,0.0,0.08840532029891432,-0.17454752203164978,-0.09945754954973718,-0.03076674935179793,-23.999999999999915,,0.298287122577886,0.014617334010405702,0.6318108594712404,0.025,0.019230769230769232,0.06602254428341414,0.125,-0.018646481584182695,0.8159054297356202,1.2192777701496635,0.0,1.0,3.5051149515993263,10.909342799113046,0.008520378479801693,0.31612900169290825,0.0,79.10759305928754,1508.4784401949755
acv_case_04.xlsx,04,0,0.3234321873819418,0.32372436315640474,2.0,0.4247505737973676,0.20758633704472543,-0.016627550035564678,0.016072129658155826,-12.000000000000597,,0.2619009024896897,0.6043948102317429,0.9389035667107001,0.046511627906976744,0.04784688995215311,0.34999999999999964,0.1111111111111111,-0.09466809696351088,0.9694517833553501,0.8076183499679517,0.0,1.0,1.4114024136496048,39.05708709274449,0.008272460314059149,0.28133976528908533,0.0,108.00593630915299,1621.0562283302347
acv_case_05.xlsx,01,0,0.009980682549903412,0.006924613616449313,0.5,0.16727635517126704,-0.9183837733419189,-0.01949500545716049,-0.06956437906707004,-18.000000000000256,,-0.01734608568448219,0.0,0.00016097875080489375,,,,,,,,0.0,0.0,,3.787563262019784,0.00021417407225166052,-0.002773715414695932,0.0,,
acv_case_05.xlsx,02,0,0.18485433767906004,0.17958291948032337,0.5,0.34270036581310276,-0.7576854981490423,-0.032607681797170315,-0.0428178534414368,-23.999999999999915,,-0.04730771210436728,0.7067728712502329,0.00016095284081764043,,,,,,,,0.0,1.0,1.0986111111111112,22.06076708200241,4.297683388054807e-06,0.0043637238074254675,0.0,,
acv_case_05.xlsx,03,0,-0.04474488974730404,-0.04447483427562334,0.5,0.06767542401064183,-0.9642684693384839,-0.0021243085173002513,-0.06645530604466576,-20.857142857142797,,-0.0035259853076383867,0.0,0.00016095284081764043,,,,,,,,0.0,0.0,,1.9482142857142861,3.567386982050724e-05,-0.00898977521823436,0.0,,
acv_case_05.xlsx,04,1,0.20502901353965183,0.2087475127850361,0.5,0.41070834718989024,-0.7368251410153103,0.011221318412848607,0.007519423239979493,-18.000000000000256,,0.07137322454190893,0.6781486220578273,0.0,,,,,,,,0.0,1.0,1.2049479166666668,23.301237706343283,0.00013173472436223133,-0.013057771877155407,0.0,,
acv_case_05.xlsx,05,0,-0.3762878300064392,-0.3633427630620395,0.0,0.006651147322913203,-1.2673857050869286,0.06392131081283425,-0.08719561437632228,-18.000000000000256,,0.06516792865792219,0.0,0.0,,,,,,,,0.0,0.0,,0.33913043478260874,4.7633318525086565e-05,0.0032421977081967665,0.0,,
acv_case_05.xlsx,06,0,-0.017221953967487526,-0.012766330109820987,0.5,0.07532424343199202,-0.9298245614035088,0.01694444433461325,-0.04860431081469825,-23.999999999999915,,0.04416441834220105,0.0,0.00016095284081764043,,,,,,,,0.0,0.0,,0.7,3.612011298015361e-05,0.0007534718894531736,0.0,,
acv_case_05.xlsx,07,0,0.014405279253178818,0.019039720319320913,0.5,0.1265380778184237,-0.8990020923869306,0.015544237507125996,-0.05443436877989236,-18.000000000000256,,0.02007789486721224,0.0,0.00016095284081764043,,,,,,,,0.0,0.0,,1.5275742775742778,8.519865885814326e-05,-0.003815994275027591,0.0,,
acv_case_05.xlsx,08,0,-0.195620672999517,-0.1939974801284863,0.0,0.02810109743930828,-1.0885525680244728,0.012751172712597007,-0.09292151867019599,-17.99999999999983,,0.03668442168384973,0.0,0.0,,,,,,,,0.0,0.0,,1.324712643678161,0.000255487139934063,-0.04198002128588842,0.0,,
acv_case_06.xlsx,01,0,-0.2383478590375142,-0.25090609255238744,0.5,0.014504431909750202,0.7570888468809074,-0.033730332605311976,0.04958904921932113,-53.999999999999915,23.715480469773343,0.28043659093200096,0.0,0.00831758034026465,,,,,,,,0.0,0.0,,1.1944444444444446,0.1116432906617002,2.3233185417512883,0.0,,
acv_case_06.xlsx,02,0,-0.002655538694992413,-0.0008986537469634473,0.5,0.0531829170024174,0.9685128983308042,0.005415415865448693,0.06410431475015593,-42.00000000000017,21.295567615096278,0.06811686243436386,0.0,0.005690440060698027,,,,,,,,0.0,0.0,,1.9303921568627453,0.13580461499648844,2.1955786228099456,0.0,,
acv_case_06.xlsx,03,0,-0.032423208191126277,-0.021536556055520885,0.5,0.05962933118452861,0.9489950701554797,0.00820579567812544,0.06272609508749041,-41.999999999999744,19.915860458019885,0.010368369213914024,0.0,0.005688282138794084,,,,,,,,0.0,0.0,,1.6611111111111114,0.1368960204048436,2.034355693640721,0.0,,
acv_case_06.xlsx,04,0,0.046229632436528986,0.04178563266728051,0.5,0.17647058823529413,1.0070102311481621,0.021848669366006476,0.0666773936257695,-41.999999999999744,19.151851754139,-0.07497100520262082,0.0,0.005683971201212581,,,,,,,,0.0,0.0,,1.8218954248366017,0.1413203222248669,1.9856447864643465,0.0,,
acv_case_06.xlsx,05,0,-0.02333080424886191,-0.02114788901632087,0.5,0.06647864625302176,0.9442336874051593,0.0213128747000875,0.06224722357481987,-36.000000000000085,18.878764316520552,-0.022951703338027794,0.0,0.005690440060698027,,,,,,,,0.0,0.0,,1.4805194805194806,0.13067173572015578,1.9486482318188798,0.0,,
acv_case_06.xlsx,06,1,1.3627748294162245,1.3581291366268706,2.0,1.0,2.278241091736164,0.043157627940020774,0.15890048506011129,-30.0,14.822706669358094,-0.09804852232975113,0.8256687844947678,0.005686125852918878,,,,,,,,0.0,1.0,0.4634458812260536,92.14778638044659,0.1436663113045077,1.800789363492843,0.0,,
acv_case_06.xlsx,07,0,-0.3092529389457717,-0.30339367345347695,0.0,0.0032232070910556,0.6903678422449754,-0.03740884698485157,0.04490584176664807,-42.00000000000017,18.652299575786017,0.33877541602892564,0.0,0.005688282138794084,,,,,,,,0.0,0.0,,0.05000000000000002,0.10799648998237799,2.01635342137048,0.0,,
acv_case_06.xlsx,08,0,0.12296324365289883,0.10821281059384176,0.5,0.27195809830781625,1.0820386510041682,-0.003602735463369567,0.0727224627785884,-41.999999999999744,19.600222074660675,-0.04726433321049145,0.6090622479653933,0.0060629026146267525,,,,,,,,0.0,1.0,1.0333333333333334,12.376289872511975,0.12461658734094039,1.980524479762427,0.0,,
