transitions,speed_ms,speed_kmh,is_low_speed,is_zero_speed,s1_v_rms,s2_v_rms,v_rms_ratio,v_rms_diff,s1_s_rms,s2_s_rms,s_rms_ratio,s_rms_diff,v_ptp_ratio,s1_s_kurt,s2_s_kurt,s_kurt_diff,car1_v_diff,car1_v_ratio,car2_v_diff,car2_v_ratio,car3_v_diff,car3_v_ratio,car4_v_diff,car4_v_ratio,car5_v_diff,car5_v_ratio,car6_v_diff,car6_v_ratio,car7_v_diff,car7_v_ratio,car8_v_diff,car8_v_ratio,max_car_v_diff,min_car_v_diff,max_car_v_ratio,min_car_v_ratio,car_v_diff_range,band_0_100_s1,band_0_100_s2,band_0_100_ratio,band_0_100_diff,band_100_250_s1,band_100_250_s2,band_100_250_ratio,band_100_250_diff,band_250_500_s1,band_250_500_s2,band_250_500_ratio,band_250_500_diff,band_500_1000_s1,band_500_1000_s2,band_500_1000_ratio,band_500_1000_diff,band_1000_2000_s1,band_1000_2000_s2,band_1000_2000_ratio,band_1000_2000_diff,band_2000_4000_s1,band_2000_4000_s2,band_2000_4000_ratio,band_2000_4000_diff,dominant_wavelength_s1,filename,label,s_kurt_ratio,top1_car_ratio,top2_car_ratio,top3_car_ratio,mean_top2_car_ratio,mean_top3_car_ratio,top1_car_diff,top2_car_diff,mean_top2_car_diff,min1_car_ratio,min2_car_ratio,mean_min2_car_ratio,min1_car_diff,min2_car_diff,mean_min2_car_diff,car_ratio_std,car_ratio_range,spectral_centroid_diff,spectral_entropy_diff,wave_2_4cm_ratio,wave_2_4cm_diff,wave_4_7cm_ratio,wave_4_7cm_diff,wave_7_12cm_ratio,wave_7_12cm_diff,wave_12_20cm_ratio,wave_12_20cm_diff,wave_20_30cm_ratio,wave_20_30cm_diff,v_rms_diff_speed_norm,s1_v_rms_speed_norm,tail_cars_v_ratio,lead_cars_v_ratio,tail_vs_lead_diff,wave_4_20cm_ratio,asymmetry_x_corrugation
7,0.1038470904936626,0.3738495257771854,1,0,0.0765095738261086,0.0595662201585751,1.2844454588183194,0.0169433536675335,1.2869554186625534,1.4390096811157218,0.8943340872601945,-0.1520542624531684,0.969157739732042,25.070418646531984,22.896467637930584,2.1739510086014,0.0081836638790206,1.119105043805217,0.0018364334702616,1.0302470669028572,0.0474985546209062,2.224304825661797,0.0407373414144694,1.8525511573956035,-0.0127833832693158,0.8265233446301873,0.0025872001255057,1.0503675967133654,0.0199665606135385,1.2745713534744532,0.0274651532202168,1.5160232256040544,0.0474985546209062,-0.0127833832693158,2.224304825661797,0.8265233446301873,0.060281937890222,7.996917282265317e-07,1.0115120374104776e-06,0.7828510080544346,-2.1182030918394597e-07,1.193718757708923e-07,1.522169287276925e-07,0.7358780412571945,-3.2845052956800216e-08,7.978529448811312e-07,1.0875652967664372e-06,0.7269298211520576,-2.89712351885306e-07,2.287043560832899e-07,4.016654480922842e-07,0.5555587847926955,-1.7296109200899432e-07,1.790875900213554e-07,2.3173269613988417e-07,0.7408496776858113,-5.2645106118528814e-08,2.652314297034841e-07,3.1957194653488094e-07,0.8047755049910256,-5.4340516831396846e-08,0.0,Train69.csv,Normal,1.094947003705084,1.0214385363447824,0.9320005264782852,0.9313437061373578,0.9767195314115338,0.9615942563201418,0.0005684990836073,-0.0013826828790612,-0.0004070918977269,0.6834976780421129,0.784084311337852,0.7337909946899824,-0.0094684019658126,-0.0052757228459059,-0.0073720624058593,0.0963794185940568,0.3379408583026695,43.05540505688373,0.0949486144712299,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4235838416883374,1.9127393456527144,1.2803207252639577,1.4578856454566236,-0.1775649201926659,1.0,0.0169433536675335
329,4.880813253202143,17.570927711527712,0,0,0.2506441993729017,0.2261908685453661,1.108109226087254,0.0244533308275356,1.3538581741861428,1.4093523055272,0.960624365724834,-0.0554941313410572,0.9703078566282172,65.48601385559667,58.67391893661088,6.812094918985792,0.2105660310445889,2.3230196557295457,0.0504675414363197,1.257156297571819,0.0278397642927531,1.1103966066643385,-0.05103547267139,0.8125124457508109,0.0168781835069059,1.0915238804873173,-0.0289591558395785,0.8906595645015977,-0.0101500552472393,0.9631338508600804,-0.0608810904773493,0.6348867538593914,0.2105660310445889,-0.0608810904773493,2.3230196557295457,0.6348867538593914,0.2714471215219383,0.0001416771520078,9.049311707444152e-05,1.5654394742148965,5.118403493338143e-05,5.4580357805849805e-05,4.324729745627102e-05,1.2617606973950537,1.1333060349578784e-05,1.885074520549604e-05,2.428172583824164e-05,0.7760150650070301,-5.4309806327456e-06,7.012199224720779e-06,6.958327853487509e-06,1.0062958247883405,5.3871371233270375e-08,8.290265466121362e-07,7.721633647705306e-07,1.059914825920483,5.6863181841605576e-08,4.14629199806101e-07,4.415040057228196e-07,0.9183289506863064,-2.6874805916718548e-08,0.0,Train70.csv,Normal,1.1161009019217607,2.4827830444531047,1.2720151604174663,1.1272013284033164,1.8773991024352856,1.6273331777579625,0.2163888426847859,0.0511415613039098,0.1337652019943478,0.4457257711994316,0.7548407857072924,0.600283278453362,-0.0889152740426033,-0.0661187263933514,-0.0775170002179773,0.5657032265914366,2.037057273253673,-30.66875913926671,-0.5531024472029609,1.005747357454809,1.4144375183731245e-07,1.406528083793643,1.7335858707613008e-05,2.7766554770765506,5.115914306573653e-05,0.9562909121463864,-1.1902486131650148e-06,0.4778795913358794,-4.2667576948920456e-06,0.1980106949799525,2.0295898526280136,0.8295600564070232,1.5635241866552345,-0.7339641302482113,1.7131581576721933,0.06789847497504159
363,5.385213407028504,19.386768265302614,0,0,0.2783287331495181,0.3103769485241168,0.8967441864016189,-0.0320482153745986,1.5890057861764977,1.6822487481145878,0.9445724233777448,-0.0932429619380901,0.8377834399621642,16.952987965622807,17.06297768388208,-0.1099897182592748,-0.1038540102138116,0.72537967295719,0.0272977190466232,1.1575431317385132,-0.1074812968769239,0.6726758463083747,0.124622154097767,1.5674644140755405,-0.1252917067605686,0.6972606819526663,0.0709658064259388,1.3066961842342135,-0.0615312931255461,0.785282536380098,-0.0328078443928247,0.910588606996962,0.124622154097767,-0.1252917067605686,1.5674644140755405,0.6726758463083747,0.2499138608583356,0.0001240184621326,0.0001640934409258,0.7557334656299748,-4.007497879314923e-05,5.288955891171109e-05,6.350833520207029e-05,0.8326660127891267,-1.0618776290359196e-05,2.0982594511981555e-05,3.0917452528515205e-05,0.6784456137354197,-9.93485801653365e-06,7.464322278477106e-06,7.878674206890937e-06,0.946207446614648,-4.143519284138306e-07,2.4968742973881952e-06,3.2125291885530343e-06,0.7748182099505918,-7.156548911648391e-07,3.591725097937205e-06,1.1410021071969145e-06,3.120520002073923,2.4507229907402906e-06,0.0551445847232913,Train71.csv,Normal,0.993553896029606,1.5390675536273186,1.3095911122094888,1.1670627892012382,1.4243293329184037,1.3385738183460152,0.116690953458876,0.0707891261249242,0.0937400397919001,0.6269484867729012,0.6947366551052351,0.6608425709390682,-0.1246944900423885,-0.1220431140165776,-0.1233688020294831,0.3154695796010298,0.9121190668544176,39.6545197442737,0.0742193464049485,0.8587338799539994,-5.097214887560554e-06,0.7927226287712269,-1.516425649861741e-05,0.8433121298667952,-1.325172358540813e-05,0.5227362285025465,-1.4952986944798444e-05,0.2728044209311256,-3.152354092282504e-06,-0.21317340441839183,1.851344385309131,1.0008557758704244,0.8518662170013593,0.14898955886906506,0.7195903290468563,-0.027026648765982517
1224,18.158405537749005,65.37025993589641,0,0,0.7380685361076215,0.9480761449918024,0.7784907701997875,-0.210007608884181,1.4921050126933595,2.1160086116750247,0.7051507245335393,-0.6239035989816653,0.8721485922617701,25.24954409308266,21.193909479598503,4.055634613484155,-0.6305682373135209,0.4308341690111035,-0.8055902677816654,0.4213759230551477,0.2334036340220691,1.3990475800472797,-0.4832023849322713,0.6063109463846353,0.0673909921397475,1.0858107127817451,-0.030387914558466,0.9479341927532032,0.2383617184147245,1.2687519159342022,-0.1447250829390715,0.7799190106263979,0.2383617184147245,-0.8055902677816654,1.3990475800472797,0.4213759230551477,1.04395198619639,0.0007075246383013,0.0021476413988677,0.3294410995538309,-0.0014401167605664,0.0003107093615523,0.0002592037555192,1.1986607768172115,5.150560603315473e-05,0.000342371851354,0.0003429780728644,0.9982033733557883,-6.062215103550352e-07,0.0004391319638995,0.0003555023974459,1.2352085807819249,8.362956645363763e-05,2.549667605624173e-05,3.730580014701264e-05,0.6832675691206611,-1.1809124090770904e-05,3.845824209150782e-06,8.669270277372146e-06,0.4431045567479661,-4.8234460682213645e-06,0.185942070802503,Train72.csv,Side II,1.1913584940746569,1.3936988601864593,1.2677483324589656,1.087523172631629,1.3307235963227124,1.2496567884256846,0.2369391718832436,0.2300980301683475,0.2335186010257955,0.4196843830181019,0.4265580882626921,0.423121235640397,-0.8073835410896745,-0.6344261169873606,-0.7209048290385176,0.347436767320338,0.9740144771683574,106.14485995900108,1.2769456319150685,1.231839373101273,9.147844508030685e-05,0.9696376868340204,-8.717483658003775e-06,1.1551583525666775,2.5360311435708536e-05,0.969113175992032,-5.960154862117437e-06,0.2561649580292791,-0.0010434738785053,-0.12286116102903362,0.43179367522436535,0.9988683731046012,0.7504192240378437,0.24844914906675752,1.0313030717975764,-0.24259204350511768
627,9.30173224850378,33.4862360946136,0,0,0.2526651208334108,0.3128015538447893,0.8077489054971031,-0.0601364330113785,1.297762838693593,1.4137484372291182,0.9179588074789038,-0.1159855985355249,0.9650202388182304,51.14259140862447,22.15035627419072,28.99223513443376,-0.0018116390876008,0.9908654826589348,0.0261867729030228,1.152579529947089,0.1281104072709939,1.488094013405134,-0.4087659123169704,0.4581860166671586,0.0572428360717209,1.394368840026987,-0.040058631336845,0.7596869914250435,0.1368525059640072,2.2469817525962728,0.0851696655923083,1.69545129957786,0.1368525059640072,-0.4087659123169704,2.2469817525962728,0.4581860166671586,0.5456184182809778,0.0001164882119826,0.000248299068494,0.4691258869001843,-0.0001318108565113,1.0164150137876332e-05,1.3421399267688748e-05,0.7567454391984108,-3.2572491298124144e-06,2.908913586087037e-05,2.2522405440590334e-05,1.2909911432921677,6.566730420280037e-06,1.2409656740322245e-05,1.0993806577569525e-05,1.1277603484614536,1.415850162752718e-06,1.128792833373809e-06,1.230979077053477e-06,0.9095986018184627,-1.0218624367966797e-07,6.248787680469754e-07,6.164482625746486e-07,0.9974946142859064,8.430505472326756e-09,0.0272142108417157,Train73.csv,Normal,2.3088834668147635,2.5340790086818905,1.690203106974112,1.5069084312984238,2.1121410578280013,1.9103968489848089,0.1398087230806468,0.1210122059383426,0.1304104645094947,0.4436091945991973,0.7351494736927637,0.5893793341459805,-0.4192648970256796,-0.043099382445606,-0.2311821397356428,0.6046072288363251,2.0904698140826934,65.44022262010863,0.9717908242082336,1.305674917809248,6.76195035556414e-06,0.658582640765897,-3.1676984858204205e-06,1.1154228611187045,1.4158948957410446e-06,0.6336951693985285,-3.723097723259551e-05,0.3019905701145241,-6.47002805159817e-05,-0.13407413485152067,0.5633167081340655,1.5673733478663918,1.210513008670386,0.3568603391960059,0.80256689042771,-0.06707755216702511
837,12.41714496331366,44.70172186792917,0,0,0.5566018777043649,0.5866502511691054,0.948779732229457,-0.0300483734647405,1.5371400184497246,1.665945939354101,0.9226830072402316,-0.1288059209043763,0.8727319709031717,26.726296537446228,23.41417448214544,3.312122055300786,-0.0264786428973906,0.8924857274523639,-0.0240267347412365,0.9472272416371452,-0.0345565115302747,0.9523384131084994,-0.0174273760019931,0.969931338303449,0.1550960696507046,1.4056800160643457,0.3571874478532103,1.6645767896001695,-0.4745817501570433,0.5483153111036616,-0.1171953720354112,0.597405060228323,0.3571874478532103,-0.4745817501570433,1.6645767896001695,0.5483153111036616,0.8317691980102536,0.0007367855722404,0.0008355743074414,0.8817609015378286,-9.87887352010146e-05,0.0001231566731211,0.0001276556295106,0.964681516812435,-4.498956389501553e-06,5.835917676857893e-05,6.592589998271559e-05,0.8850895609808493,-7.566723214136664e-06,0.0001167005742453,0.0001326999650605,0.8793655713202064,-1.599939081519197e-05,7.973325715091105e-06,8.754138119836118e-06,0.9097672362151452,-7.808124047450128e-07,1.8439170921848272e-06,2.2275327186240902e-06,0.8240849739702103,-3.83615626439263e-07,0.1271515631222998,Train74.csv,Normal,1.1414579893223171,1.6665658874063565,1.4195521965163458,0.9603256351872465,1.543059041961351,1.3488145730366494,0.3574311867791195,0.1580457175890282,0.2577384521840739,0.5390172399905395,0.542940080459884,0.5409786602252118,-0.4793612300461666,-0.1324662952946166,-0.3059137626703916,0.3647320446582494,1.1275486474158167,-2.888561483286708,-0.1008124761328366,0.8694056829696342,-1.5083519583269656e-05,0.9184947741491116,-2.241089600471256e-06,0.9840329941343277,-1.6813790649388886e-06,0.6914608977986947,-0.0001034389786918,1.0558831179469186,2.119118952613616e-05,-0.03759347506822841,0.6963637761279026,0.936765720310718,0.9306837940660029,0.006081926244715152,0.8646628886940446,-0.029568590909375074
0,0.0,0.0,1,1,0.0770077630018005,0.0604747604246507,1.2733866116573245,0.0165330025771498,1.4703467153790206,1.6217222931300623,0.9066575162351324,-0.1513755777510417,0.8532109863747054,18.84911787452793,22.33580968248201,-3.486691807954081,0.0062513871700689,1.0837892515161205,0.0022899384875761,1.0366217929228454,0.0431370284672403,1.9702340711032664,0.0442429684960303,1.9439047923995536,-0.0151773133621972,0.7988257292956832,0.0025723170592198,1.0501867744005235,0.0215536218877527,1.3277469040396,0.0266308988282393,1.4891558105825693,0.0442429684960303,-0.0151773133621972,1.9702340711032664,0.7988257292956832,0.0594202818582276,7.4795617355182e-07,7.483935944549637e-07,0.9862374616828814,-4.3742090314372567e-10,9.115952532395477e-08,1.7728734989279217e-07,0.4867361590419036,-8.612782456883744e-08,6.187755560602067e-07,9.704540666424549e-07,0.6311112137860688,-3.51678510582248e-07,3.595354610009589e-07,4.2496155939577604e-07,0.8265913463718613,-6.54260983948172e-08,2.165678794909517e-07,2.3886832017366824e-07,0.8702107176189549,-2.2300440682716565e-08,2.9038186765179215e-07,3.382956823594648e-07,0.8337222720782922,-4.7913814707672656e-08,0.0,Train75.csv,Normal,0.8438967798365657,1.0165047201639328,0.9231002770684192,0.8970955197552171,0.969802498616176,0.9455668389958564,0.0004858000887073,-0.0027522697070183,-0.0011332348091555,0.6428812296979228,0.7967029936813708,0.7197921116896469,-0.0088295792653086,-0.0076006759238013,-0.0082151275945549,0.1022705079697274,0.3736234904660099,32.04977743553752,-0.0980712540111987,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.41332506442874495,1.925194075045012,1.2890298296742309,1.3635483718474106,-0.07451854217317977,1.0,0.0165330025771498
380,5.6374134839416845,20.294688542190062,0,0,0.2711292137494675,0.3217464071808563,0.842679822591664,-0.0506171934313888,1.4930312137808854,1.6277284649434285,0.917248322901506,-0.1346972511625428,0.8642388694494902,20.42652920981802,20.50965097853368,-0.0831217687156602,-0.1133964962129568,0.7252416558852165,0.0521886679852749,1.2523767453104269,0.0384848416825246,1.1615095660717465,-0.1126672023955133,0.6879429671243719,-0.0346511773058504,0.7631158552298553,0.1147227171518922,1.5391441108028758,-0.0926179139393966,0.7485116886825482,-0.1628812103758778,0.6570985872743484,0.1147227171518922,-0.1628812103758778,1.5391441108028758,0.6570985872743484,0.27760392752777,0.000159356354254,0.0002127397204493,0.7490320265402657,-5.338336619529834e-05,5.367734267447555e-05,6.444756744455411e-05,0.832754706740188,-1.0770224770078569e-05,2.3820142545542e-05,4.614313093622262e-05,0.5161110863412108,-2.232298839068061e-05,7.131372733621287e-06,7.423784393179696e-06,0.9593192856338604,-2.92411659558409e-07,8.553711557152595e-07,1.0741193945795203e-06,0.7890008794160704,-2.1874823886426105e-07,5.680086024954634e-07,7.757508551549134e-07,0.7228863942928558,-2.0774225265945e-07,0.0577271134844372,Train76.csv,Normal,0.9959471870700222,1.549229774940876,1.2676760076894538,1.117030964979275,1.4084528913151648,1.3113122492032014,0.1151642326189209,0.0532052501500686,0.0841847413844948,0.6393154748384893,0.6484364546666943,0.6438759647525918,-0.1705229015090882,-0.1262926450867548,-0.1484077732979215,0.3199845018338842,0.9099143001023868,-3.0705735429435776,0.0174738071739888,0.6896640664590101,-1.4679034166191889e-05,0.909151584095478,-6.244763729294287e-06,0.6741464809996552,-4.988006977821565e-05,1.2326706042797344,2.9493230320038104e-06,0.84294367543251,-3.178622296652229e-07,-0.3072368391771151,1.645703307392507,0.9815847955865907,1.04637598908913,-0.06479119350253926,0.9386562231249559,-0.034123402829849624
299,4.435754293943589,15.96871545819692,0,0,0.1440271449691759,0.1292585305983377,1.1142563137605783,0.0147686143708381,1.3637178838396744,1.5082418628471068,0.904177180325451,-0.1445239790074324,1.1851622778768724,30.73035969326958,34.27805119580915,-3.547691502539568,0.0262265626449313,1.3189204333415232,0.0266659853177594,1.148912940396602,0.037929332337203,1.511076849712392,0.0488852381240941,1.4225451385705454,-0.0277891930996093,0.8577259424612788,-0.0082546321124217,0.9452062110522668,0.0234201011933533,1.2532161602501966,0.0211973765740072,1.2621082693288783,0.0488852381240941,-0.0277891930996093,1.511076849712392,0.8577259424612788,0.0766744312237035,3.773898079440886e-05,2.4336147176732785e-05,1.550100741626806,1.3402833617676076e-05,2.9593521605137387e-06,3.014852431693025e-06,0.9783459614449272,-5.5500271179286777e-08,3.877815026897649e-06,3.3685524520841715e-06,1.1477741079631576,5.092625748134772e-07,2.0321284980068183e-05,2.047681112545229e-05,0.9919203557659364,-1.5552614538410817e-07,8.248572470598061e-07,5.69153793635639e-07,1.4242456082032429,2.557034534241671e-07,3.046409729486269e-07,3.8172183410512853e-07,0.7776971984330818,-7.708086115650163e-08,0.0,Train77.csv,Normal,0.8965025318610196,1.395715079947519,1.2836128322858589,1.159512683144328,1.3396639561166888,1.2796135317925683,0.0311633475190797,0.0270218505834848,0.0290925990512823,0.8647259185496441,0.9329006672391597,0.8988132928944019,-0.0248269074953719,-0.0098454635435008,-0.0173361855194364,0.1631238910768252,0.530989161397875,-74.36035209612629,-0.3684510721270966,0.9030238779056474,-1.680174143255834e-07,1.079371634325138,1.5708029497093874e-06,3.2708089335919674,1.1380600776263132e-05,1.948662711876532,3.563548369344516e-07,1.9190147540069324,1.604105211735521e-07,0.14479040886177857,1.412031534147114,1.1535102135437805,1.3263034078168392,-0.17279319427305873,2.099614426597879,0.04830531582091197
0,0.0,0.0,1,1,0.0760720742380018,0.0586750698045198,1.2964971584434364,0.0173970044334819,1.3514593245562216,1.4305226965705669,0.9447311240491344,-0.0790633720143452,0.8839390115217692,35.14467725049692,36.30429603401261,-1.1596187835156897,0.0059076566623347,1.0850758592256282,0.0005630217633842,1.0083092774663085,0.0479851065426587,2.274554962461388,0.0405687175467038,1.7838876650697604,-0.0125298439080824,0.8140544612914182,0.0021767172929891,1.0489263265304556,0.0229105083179479,1.3369675796619849,0.0277490154982931,1.5161086976429703,0.0479851065426587,-0.0125298439080824,2.274554962461388,0.8140544612914182,0.0605149504507411,8.128460953908026e-07,1.2109558836250803e-06,0.6657456721347057,-3.981097882342778e-07,7.331457245097937e-08,1.5424057377714717e-07,0.4463852674458967,-8.09260013261678e-08,7.166620252731308e-07,9.041663895046512e-07,0.7839514048000169,-1.8750436423152053e-07,2.735291764553528e-07,2.8828107158874656e-07,0.9170182170743963,-1.4751895133393809e-08,1.8140851118933058e-07,1.845401917695828e-07,0.9324988812810172,-3.1316805802522526e-09,2.389682774675155e-07,2.9033001823495026e-07,0.7956856223428488,-5.136174076743474e-08,0.0,Train78.csv,Normal,0.9680583589305832,1.0539014806143665,0.9652107056629752,0.958651530948474,1.009556093138671,0.9925879057419386,0.0008676889273271,-0.0010280187541468,-8.01649134098293e-05,0.5682460107981134,0.7626870586474839,0.6654665347227986,-0.0118206658917755,-0.0061890861492238,-0.0090048760204997,0.1393677620793686,0.4856554698162528,79.95394459041529,0.3047360543635813,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.43492511083704744,1.9018018559500447,1.3006675346118035,1.4559800330511081,-0.1553124984393046,1.0,0.0173970044334819
630,9.346238144429634,33.646457319946684,0,0,0.3083532307488427,0.2671075166507642,1.1544161058104745,0.0412457140980784,1.2686239927314582,1.364989840351035,0.9294017771672116,-0.0963658476195767,1.028456537741978,23.56305655609988,21.82835582316573,1.7347007329341435,-0.1713578317283205,0.5826429735848416,-0.1456305375998253,0.6230703645063952,0.3709188756068929,2.1205708781609776,-0.0617956124926482,0.7492769900478925,0.0606880812309119,1.5062053198842085,-0.0879267021237352,0.5531457429419179,0.0969220994071671,1.8334579135492204,0.0431075679475199,1.340855037015587,0.3709188756068929,-0.1713578317283205,2.1205708781609776,0.5531457429419179,0.5422767073352135,0.0001910070893785,0.0001566997950373,1.2188586510059882,3.430729434128962e-05,1.132242610344998e-05,1.203420054750797e-05,0.9400728640135996,-7.117744440579893e-07,2.84815509874682e-05,2.3667323073994663e-05,1.202904183824316,4.814227913473533e-06,1.3032622406752195e-05,1.1568854139632585e-05,1.1255537248840188,1.4637682671196108e-06,1.0944699777264738e-06,1.232749683642244e-06,0.8806841732751902,-1.3827970591577029e-07,5.890048795855934e-07,6.686964626973757e-07,0.8678472807191056,-7.969158311178232e-08,0.0265848550907584,Train79.csv,Normal,1.0794700588625397,2.114899619017081,1.9763952217300944,1.7170837576178275,2.045647420373588,1.936126199455001,0.3675573768701913,0.0963844252634884,0.2319709010668398,0.520584865477071,0.5613154116896539,0.5409501385833624,-0.1777666155093337,-0.149071249824427,-0.1634189326668804,0.6332446842259161,1.5943147535400106,-11.01503295626415,-0.2045487345058982,1.1944902780943154,4.618934482312304e-06,0.9352621362488344,-5.322050942903559e-07,0.9337803136124304,-7.258130172526953e-07,0.9038501629209644,-8.145951374890703e-06,1.6344776172326967,2.9511237415420584e-05,0.09108359188099559,0.6809415338992165,1.2424862311689084,1.1087614054174049,0.13372482575150357,0.9242975375940764,0.038514435845672296
672,9.96932068739161,35.889554474609795,0,0,0.1772404123346766,0.173196443154408,1.0233489722602076,0.0040439691802686,1.3738274976817313,1.455692296373006,0.943762285248832,-0.0818647986912748,1.023211438212123,31.370076331864027,31.08832365263301,0.2817526792310119,0.0172415582431321,1.109066276238887,0.0015209378579146,1.0109377855846793,0.0312342385794659,1.1595146984066094,0.0118782047732249,1.0491516429936023,-0.0423198115690844,0.809076055464661,-0.013894469812562,0.9040137285032378,0.0176986816312575,1.1223351552159369,0.0077617123945189,1.0873750524430923,0.0312342385794659,-0.0423198115690844,1.1595146984066094,0.809076055464661,0.0735540501485503,3.4038926031858124e-05,4.086904381636233e-05,0.8326742226351594,-6.830117784504203e-06,4.514163217839592e-06,4.507458330239398e-06,0.9992705826686328,6.704887600193908e-09,1.235525564769045e-05,1.5224386614854394e-05,0.8110110344477783,-2.869130967163944e-06,3.851555352569242e-05,3.854180732287015e-05,0.9990596083635168,-2.6253797177734693e-08,8.374084422422514e-07,1.0213392592382914e-06,0.8119621499337958,-1.8393081699604005e-07,3.390148152329374e-07,3.819378288719804e-07,0.8649708965542864,-4.292301363904304e-08,0.0176010075273544,Train80.csv,Normal,1.009062974005564,1.1027259638315152,1.0922309747346697,1.0494328114422191,1.0974784692830923,1.0814632500028012,0.0178776512745855,0.0148348603401204,0.0163562558073529,0.7502236530027342,0.8083617942827772,0.7792927236427557,-0.0406248997748684,-0.0189772011816836,-0.029801050478276,0.1231946578348587,0.352502310828781,26.0042039471042,0.0602480502412232,0.8110110344477786,-2.86913096716394e-06,1.1085043353356514,2.667328587680737e-07,0.9707503737234888,-2.0766904093394289e-07,0.7606959669512974,-5.910538350660792e-06,0.9725636868173626,-2.319972036235821e-07,0.007848952693017101,0.3440064821694119,1.0379079787207557,1.0931729200767253,-0.0552649413559696,0.9466502253368124,0.003925684593072015
312,4.628613176288962,16.663007434640264,0,0,0.26115808375356,0.2412118313267012,1.0826918045032594,0.0199462524268588,1.4230640247187505,1.5996281272827693,0.8896217761810931,-0.1765641025640187,1.0918665844612891,22.85759171187982,38.31709978534181,-15.45950807346199,0.1255928481362174,1.5538009035800546,0.0434098773784499,1.1466361743224054,0.0185100966478203,1.0716537383079785,-0.0403775241736471,0.8544558662633405,0.0147172042027995,1.0675215924877204,0.0279453665783689,1.1322110014286362,-0.0349310262489381,0.8519760705803551,-0.0397463400612788,0.7870179184208461,0.1255928481362174,-0.0403775241736471,1.5538009035800546,0.7870179184208461,0.1659703723098645,0.0001131797370356,9.785834326903503e-05,1.1564488909814885,1.5321393766636144e-05,4.87541704215233e-05,4.6584753214094414e-05,1.0463446430868892,2.169417207428889e-06,2.1036037167402826e-05,1.795551484889162e-05,1.17091201361817,3.080522318511204e-06,8.220651166307628e-06,7.506804397897818e-06,1.0936364352658492,7.138467684098099e-07,8.377337432099656e-07,8.059051964268335e-07,1.0267537783540637,3.18285467831321e-08,4.465454948005006e-07,5.547887875912334e-07,0.7906415718785275,-1.0824329279073285e-07,0.0,Train81.csv,Normal,0.5965376250803462,1.5854175684860277,1.1492730614686004,1.1315962474676278,1.367345314977314,1.2887622924740854,0.1272922548154168,0.0433872447196929,0.0853397497675548,0.6876699197467886,0.7971729606717092,0.7424214402092488,-0.0565087741692466,-0.0540300191379478,-0.0552693966535972,0.2643834117201459,0.8977476487392391,-2.139309202755328,-0.0970929535589908,0.9821950437434896,-5.881974235036672e-07,1.5745203400903147,2.241850842128973e-05,1.0553247880001209,2.962688908516892e-06,0.6629424090678117,-3.656510374788137e-06,0.4623642795738423,-2.288244893082321e-06,0.17959512481243928,2.351455182846318,0.9237349968099458,1.2573636054034794,-0.3336286085935336,1.0975958457194157,0.02104977461377166
1156,17.14960523009628,61.73857882834661,0,0,0.3677162994106327,0.4253512500241908,0.864500317666203,-0.0576349506135581,1.3438705366709585,1.490394791759584,0.9016876166532274,-0.1465242550886254,0.7996269368778971,21.307523721436628,26.838999268400244,-5.531475546963616,0.0017593073715252,1.0075626676966776,-0.3205312043144955,0.5559580095908094,-0.0455425978489931,0.9166629531368148,0.0428611699151082,1.0792315407040365,0.0546339902079357,1.213320628319768,-0.0505382485540356,0.8559301774361956,0.0152784854933987,1.0666032771399638,-0.0337318244764097,0.8306014656679885,0.0546339902079357,-0.3205312043144955,1.213320628319768,0.5559580095908094,0.3751651945224312,0.0002649539129911,0.0004143889660764,0.6393691458734089,-0.0001494350530853,1.9701108684809646e-05,2.8032213804343823e-05,0.702551832115262,-8.33110511953418e-06,2.6931377674779742e-05,2.633438861590865e-05,1.0222813695709236,5.969890588710949e-07,0.000167296551289,0.0001963011306857,0.8522010479215328,-2.900457939669784e-05,5.85619815735984e-06,9.350271045712374e-06,0.625644078975936,-3.4940728883525343e-06,1.1320749285825086e-06,1.44909567724882e-06,0.7758743626169045,-3.1702074866631124e-07,0.0283245092364746,Train82.csv,Normal,0.7939015721269723,1.237840602734265,1.0701023642339982,1.0379623307895096,1.1539714834841317,1.1153017659192577,0.0588746481028309,0.0378251195729427,0.0483498838378868,0.5513673672404048,0.7532391567008507,0.6523032619706277,-0.3228241828724825,-0.0515416856807213,-0.1871829342766019,0.1972862132475379,0.6864732354938602,34.759171546700145,0.2561585218265287,0.8554345513332107,-2.872728342011665e-05,1.0643678090970674,1.304772457527999e-06,0.7610811459349548,-2.451112806292059e-06,0.7734175475250745,-8.326086150366586e-06,0.6589168867486568,-6.524561715676828e-05,-0.03780181720644038,0.2411790794677893,0.9177116400813826,0.8267278768081007,0.09098376327328195,0.8662888341856988,-0.043864874258871325
