length,mean,std,var,min,max,p2p,abs_peak,rms,mad,crest_factor,kurtosis,skewness,form_factor,impulse_factor,margin_factor,p1,p5,p10,p25,p50,p75,p90,p95,p99,iqr,zero_crossing_rate,mean_crossing_rate,basquin_moment_2.0,raw_moment_2.0,basquin_moment_2.5,raw_moment_2.5,basquin_moment_3.0,raw_moment_3.0,basquin_moment_3.3,raw_moment_3.3,basquin_moment_3.5,raw_moment_3.5,basquin_moment_4.0,raw_moment_4.0,basquin_moment_4.5,raw_moment_4.5,basquin_moment_5.0,raw_moment_5.0,basquin_moment_6.0,raw_moment_6.0,n_peaks,n_valleys,peak_mean,peak_std,peak_max,valley_mean,valley_std,valley_min,rf_total_cycles,rf_max_range,rf_mean_range,rf_rms_range,rf_damage_proxy_m2.0,rf_damage_proxy_m3.0,rf_damage_proxy_m3.3,rf_damage_proxy_m3.5,rf_damage_proxy_m4.0,rf_damage_proxy_m4.5,rf_damage_proxy_m5.0,psd_total_energy,psd_peak_freq,psd_mean_freq,psd_energy_0_10Hz,psd_energy_10_30Hz,psd_energy_30_60Hz,psd_energy_60_100Hz,psd_energy_100_128Hz,filename,damage
581120,7.935477256774902,4.631802082061768,21.453588485717773,-13.069519996643066,32.47157287597656,45.54109287261963,32.47157287597656,9.188329696655273,3.8355894088745117,3.5340017117358444,-0.3560721112632783,-0.18456038424853097,1.1339772572793136,4.007477568295049,4.415150614284004,-2.771646022796631,0.1578482985496521,1.87982976436615,4.600985527038574,7.955660820007324,11.761026382446289,13.733863830566406,14.809572219848633,16.854690551757812,7.160040855407715,0.014788683920704846,0.04296875,21.453588485717773,84.42540740966797,55.17290496826172,286.4180908203125,148.52503967285156,995.0278930664062,274.5625305175781,2120.93798828125,416.8979187011719,3525.54345703125,1216.8848876953125,12706.02734375,3685.838134765625,46497.23046875,11562.6552734375,172587.71875,125452.859375,2476552.0,183360,183361,8.39103889465332,4.601206302642822,32.47157287597656,7.480289459228516,4.635374069213867,-13.069519996643066,203053.5,29.056840896606445,0.6238494515419006,0.8915420770645142,40349.1328125,54181.48046875,72654.7109375,93138.625,202310.390625,516624.34375,1462742.125,53.9791259765625,0.125,3.2021466855120977,51.322601318359375,1.1146985292434692,0.4610429108142853,0.6999987363815308,0.3800656497478485,train11.csv,0.056409053
581120,-1.544762372970581,4.242998123168945,18.003032684326172,-36.81266784667969,21.858003616333008,58.670671463012695,36.81266784667969,4.515453338623047,2.980931043624878,8.15259622589684,2.048801035254588,-1.404095516009738,1.583119044396312,12.906530346493643,17.922502409568363,-14.018735885620117,-11.850314140319824,-8.470129013061523,-2.2837512493133545,-0.5107482075691223,0.7775490283966064,2.414494276046753,3.409416913986206,5.692636966705322,3.061300277709961,0.11117325165198239,0.07001135737885462,18.003032684326172,20.389320373535156,51.41471481323242,63.942626953125,156.26376342773438,211.77560424804688,311.3857421875,442.3564453125,496.9242248535156,727.1190795898438,1636.36279296875,2562.55078125,5547.31787109375,9222.99609375,19305.66015625,33823.1171875,252737.75,480775.9375,173377,173376,-0.9655194282531738,4.006033897399902,21.858003616333008,-1.8081624507904053,4.082724094390869,-36.81266784667969,200579.5,38.46183776855469,0.5197770595550537,0.806359589099884,32604.98828125,50381.8125,72277.265625,97324.953125,242273.8125,723236.875,2438566.25,24.375473022460938,0.125,5.935983104005405,20.872310638427734,2.2691941261291504,0.4515365660190582,0.4707755446434021,0.31099408864974976,train12.csv,0.054978382
581120,0.020318880677223206,2.9187886714935303,8.519327163696289,-21.76871681213379,19.656631469726562,41.42534828186035,21.76871681213379,2.9188590049743652,2.034332513809204,7.457954212597368,0.8448259678341565,-0.1136453806951328,1.4332842131160213,10.689368035061598,14.23587052151498,-7.219035625457764,-5.696888446807861,-3.8431010246276855,-1.126197099685669,0.18335913121700287,1.0422239303588867,4.209819316864014,5.527879238128662,6.722636699676514,2.1684210300445557,0.18531628579295154,0.18531628579295154,8.519327163696289,8.51973819732666,19.378475189208984,19.375076293945312,45.812808990478516,45.79721450805664,77.89405822753906,77.85951232910156,111.56980895996094,111.51185607910156,279.05340576171875,278.84478759765625,717.5942993164062,716.852783203125,1905.972900390625,1903.3583984375,15315.208984375,15282.7314453125,180887,180886,0.4637826085090637,2.881417751312256,19.656631469726562,-0.4068271815776825,2.869323492050171,-21.76871681213379,207003.5,21.52689552307129,0.49726390838623047,0.7354837656021118,27993.9296875,32337.755859375,41468.0234375,51682.79296875,105394.6796875,254226.1875,677909.5625,8.8243989944458,0.125,17.3538247101632,4.7693023681640625,2.6478114128112793,0.4710962772369385,0.5204594135284424,0.41470927000045776,train13.csv,0.028620288
581120,-2.909583806991577,2.9012343883514404,8.417160987854004,-20.387941360473633,18.265228271484375,38.65316963195801,20.387941360473633,4.108872890472412,2.2615253925323486,4.961930413506804,1.0960771019891924,0.35187274873875496,1.1844102487972155,5.876961235577494,6.655885000025981,-9.150418281555176,-6.845939636230469,-6.497291088104248,-4.8816046714782715,-3.0405728816986084,-1.1697781085968018,0.8880959153175354,2.1976523399353027,4.612678050994873,3.7118265628814697,0.029176417951541852,0.059342304515418505,8.417160987854004,16.882835388183594,18.37910270690918,40.17219924926758,43.135406494140625,99.6433334350586,74.37410736083984,175.13328552246094,108.36148071289062,257.0503845214844,290.2013244628906,689.405029296875,824.6160278320312,1923.56298828125,2472.5244140625,5588.619140625,25511.259765625,53290.37890625,170084,170085,-2.602132797241211,2.8388752937316895,18.265228271484375,-3.312084674835205,2.7995283603668213,-20.387941360473633,200291.5,21.182497024536133,0.42802634835243225,0.7101121544837952,25249.712890625,42971.3046875,61258.98046875,80351.2578125,173073.859375,407132.59375,1015595.875,37.104408264160156,0.125,3.227306895745074,34.1617317199707,2.1056723594665527,0.2896924614906311,0.3535952568054199,0.19330976903438568,train14.csv,0.035544524
581120,-4.097311496734619,4.974653720855713,24.74717903137207,-31.825830459594727,23.47315788269043,55.298988342285156,31.825830459594727,6.4447760581970215,3.782876491546631,4.938236825019072,0.8630446548960538,0.6021259312185661,1.1757136569086177,5.805952476224875,6.572565520436325,-13.951237678527832,-11.969897270202637,-10.3584623336792,-6.799700736999512,-4.950165271759033,-1.272352933883667,2.4182145595550537,5.785645008087158,9.365665435791016,5.527347803115845,0.028038959251101322,0.034333700440528636,24.74717903137207,41.53513717651367,71.5824966430664,122.7664794921875,219.455322265625,377.0932922363281,439.996826171875,751.7448120117188,705.765625,1198.371337890625,2365.81689453125,3925.49560546875,8234.748046875,13212.6103515625,29694.294921875,45576.96484375,426805.0,579369.625,175861,175861,-3.7319822311401367,4.981155872344971,23.47315788269043,-4.511561870574951,4.97207498550415,-31.825830459594727,204276.0,30.897872924804688,0.48476773500442505,0.7346727848052979,27564.193359375,35116.33203125,47592.3984375,61883.88671875,141860.515625,387465.84375,1176368.75,34.71436309814453,0.125,3.597416830501036,32.14569854736328,1.4821587800979614,0.38625407218933105,0.41363388299942017,0.2860041856765747,train15.csv,0.051323979
581120,-6.3956122398376465,9.942527770996094,98.85385131835938,-55.697059631347656,28.331377029418945,84.0284366607666,55.697059631347656,11.821916580200195,7.537234783172607,4.711339253114554,0.4137921402170748,-0.13966667275868386,1.2551493951604018,5.913434613942691,6.895543865351599,-30.823997497558594,-24.2719669342041,-19.90536117553711,-12.04802417755127,-5.606537342071533,-1.248436450958252,6.829995155334473,10.864958763122559,16.877012252807617,10.799587726593018,0.012353730726872247,0.015970883810572687,98.85385131835938,139.75772094726562,398.84600830078125,599.4767456054688,1685.3858642578125,2711.57666015625,4073.681884765625,6851.791015625,7384.8515625,12812.361328125,33359.86328125,62805.78125,154881.265625,317822.78125,738032.0,1654584.5,18115548.0,48416400.0,162978,162978,-5.773825645446777,9.995978355407715,28.331377029418945,-6.657668590545654,9.971212387084961,-55.697059631347656,188475.0,40.9363899230957,0.5590019226074219,0.9981762766838074,46947.04296875,145283.46875,249066.25,369171.1875,1079499.0,3460837.5,11830414.0,114.8996810913086,0.125,1.8395740254241346,110.68955993652344,3.0812039375305176,0.39517584443092346,0.5071434378623962,0.2261773645877838,train16.csv,0.61202604
581120,-6.190596580505371,10.358194351196289,107.29219818115234,-49.49580764770508,28.950016021728516,78.4458236694336,49.49580764770508,12.067131996154785,7.115796089172363,4.101704337324968,1.1948373145338786,-0.4776092143432949,1.287173447247623,5.279604911465543,6.140659578779367,-34.2360725402832,-28.228271484375,-19.40577507019043,-9.031367301940918,-5.421584129333496,-1.8245562314987183,7.895071983337402,11.819488525390625,15.641862869262695,7.2068110704422,0.012432888215859032,0.013716616189427313,107.29219818115234,145.6156768798828,467.5679931640625,661.4428100585938,2127.564208984375,3217.782470703125,5366.64599609375,8528.216796875,10002.05859375,16474.126953125,48289.359375,87572.6015625,238530.34375,478724.21875,1202450.875,2673696.25,32252536.0,87516816.0,166816,166816,-5.794222831726074,10.215649604797363,28.950016021728516,-6.5522613525390625,10.247807502746582,-49.49580764770508,192647.0,39.74162673950195,0.4828529357910156,0.8636935353279114,35927.0546875,91527.5,147503.859375,210412.953125,568325.125,1731676.25,5787158.0,75.79255676269531,0.125,2.046353572465489,72.8923110961914,1.8476734161376953,0.516933798789978,0.3229233920574188,0.2121666818857193,train17.csv,0.423558906
581120,4.06195068359375,10.873315811157227,118.22900390625,-34.12924575805664,37.602970123291016,71.73221588134766,37.602970123291016,11.607259750366211,8.025668144226074,3.239607877483865,0.4748394766541444,-0.07211558483044733,1.3470808824455596,4.364013838378927,5.52796185335549,-24.524417877197266,-15.140681266784668,-8.813993453979492,-0.31463363766670227,3.0272858142852783,9.294447898864746,20.489452362060547,23.9461727142334,28.10869026184082,9.609081536531448,0.026577987334801764,0.019364330947136563,118.22900390625,134.7284698486328,505.6875,588.0546264648438,2253.95849609375,2666.7822265625,5607.39404296875,6695.611328125,10346.9970703125,12424.6845703125,48571.64453125,59041.86328125,232087.9375,284805.0,1125261.125,1390201.125,27396602.0,34053252.0,160640,160640,4.2919392585754395,11.072918891906738,37.602970123291016,3.4418528079986572,11.054125785827637,-34.12924575805664,192175.0,33.93791580200195,0.4970451593399048,0.9321938157081604,41749.31640625,115444.1953125,186929.9375,266327.21875,706914.5,2074053.0,6544122.0,70.82454681396484,0.125,2.712024164614957,66.46920776367188,3.3136274814605713,0.4421631395816803,0.36945056915283203,0.22970230877399445,train18.csv,0.375658256
581120,-0.015160678885877132,3.1031877994537354,9.629775047302246,-18.48366355895996,19.995180130004883,38.478843688964844,19.995180130004883,3.103224754333496,2.36710262298584,6.443355448900755,0.8080894425668941,0.09523788232081082,1.3106566752579025,8.445026830163874,10.281614588530033,-7.271651268005371,-5.073467254638672,-3.9807534217834473,-1.9101238250732422,-0.15412797033786774,1.8697316646575928,3.8425698280334473,5.288183689117432,7.9030442237854,3.779855489730835,0.09306167400881057,0.09306167400881057,9.629775047302246,9.630003929138184,21.831701278686523,21.830455780029297,52.52251434326172,52.51398468017578,91.20853424072266,91.18659210205078,133.0597686767578,133.02020263671875,353.1339111328125,352.974609375,978.1776733398438,977.5863647460938,2819.93896484375,2817.850341796875,26164.3125,26139.86328125,180602,180603,0.44697222113609314,3.0428004264831543,19.995180130004883,-0.4327220022678375,3.034142017364502,-18.48366355895996,197637.5,19.63058853149414,0.5982144474983215,0.880074143409729,38269.06640625,57077.73828125,77322.8984375,98399.703125,199373.671875,447403.4375,1069920.75,33.142147064208984,0.125,5.026565880155634,29.34809112548828,2.4144110679626465,0.4235531687736511,0.6134322881698608,0.341985821723938,train19.csv,0.033974091
581120,-8.254080772399902,9.115644454956055,83.09497833251953,-39.69805145263672,23.13088607788086,62.82893753051758,39.69805145263672,12.297350883483887,6.482490062713623,3.228179128071434,0.5784331605593667,0.1110780800694153,1.2006144268808494,3.87579843371852,4.375373095169598,-27.882280349731445,-25.080341339111328,-22.461227416992188,-11.955016136169434,-8.25594425201416,-4.5653767585754395,2.8285138607025146,8.67049503326416,15.320319175720215,7.389639377593994,0.012019892621145374,0.05362231552863436,83.09497833251953,151.22483825683594,329.432861328125,637.514892578125,1355.6533203125,2813.956787109375,3210.20751953125,6981.25439453125,5729.185546875,12873.7958984375,24708.27734375,60539.5390625,108303.8203125,290739.875,481181.875,1419099.5,9818523.0,35040356.0,183959,183959,-7.792169570922852,9.110079765319824,23.13088607788086,-8.724871635437012,9.118963241577148,-39.69805145263672,199992.5,24.12049674987793,0.677306592464447,0.9657807946205139,46634.87890625,67144.7734375,90019.046875,114518.3515625,238771.015625,573669.6875,1512734.125,46.60251235961914,0.125,3.8399549085962206,43.218414306640625,1.7505030632019043,0.514472246170044,0.7038736343383789,0.4144060015678406,train20.csv,0.115031186
581120,-0.1419379860162735,3.9244866371154785,15.401595115661621,-33.04503631591797,24.541423797607422,57.58646011352539,33.04503631591797,3.9270524978637695,2.934642791748047,8.414717229750641,1.90902558388031,-1.3257375993206133,1.3566743758676194,11.416031245777361,13.753657783728636,-12.09638786315918,-8.50786304473877,-6.760371208190918,-1.4413622617721558,1.2032610177993774,2.176924705505371,3.146336317062378,4.239050388336182,6.658327579498291,3.618286967277527,0.036128510462555066,0.0350065390969163,15.401595115661621,15.421740531921387,41.19502639770508,41.71927261352539,118.73250579833984,121.5302734375,230.68797302246094,237.46563720703125,362.9738464355469,374.92645263671875,1164.4656982421875,1211.822998046875,3893.942626953125,4076.65673828125,13515.384765625,14216.9287109375,180239.359375,190848.828125,164740,164739,0.38910868763923645,3.6480772495269775,24.541423797607422,-0.26933544874191284,3.74442720413208,-33.04503631591797,199895.5,23.563508987426758,0.3623180091381073,0.6418806910514832,20589.775390625,36942.41796875,54601.04296875,73806.09375,174571.953125,459231.40625,1291500.125,24.70808219909668,0.125,4.059064248254896,21.852752685546875,2.1291794776916504,0.30376535654067993,0.26463526487350464,0.15739217400550842,train21.csv,0.056276601
581120,-4.0870561599731445,6.811861515045166,46.401458740234375,-31.297544479370117,19.932466506958008,51.230010986328125,31.297544479370117,7.9438958168029785,5.614413261413574,3.939823129750193,-0.7171597167997557,0.0697797380949164,1.236014671127325,4.869679190018625,5.747180579430672,-15.837977409362793,-14.74951457977295,-13.669556617736816,-9.689866065979004,-3.507740020751953,0.6122600436210632,4.957605838775635,7.580970287322998,10.518967628479004,10.302126109600067,0.02890625,0.033218612334801764,46.401458740234375,63.1054801940918,142.88388061523438,212.7749786376953,453.767822265625,739.093017578125,918.931396484375,1577.3795166015625,1477.6099853515625,2624.77685546875,4915.1728515625,9484.1708984375,16660.361328125,34758.5703125,57444.08984375,128943.5234375,715518.625,1831795.75,183895,183894,-3.615391254425049,6.863431453704834,19.932466506958008,-4.535203456878662,6.789372444152832,-31.297544479370117,204239.0,22.98526382446289,0.6264251470565796,0.891879141330719,40615.3984375,51363.3671875,66323.140625,82566.3125,165317.15625,387379.375,1004525.1875,62.19294738769531,0.125,2.86680922832252,59.34373474121094,1.2768146991729736,0.4553929567337036,0.7020277976989746,0.41415297985076904,train22.csv,0.080670606
